DCC ORIGINE,DCC DESTINATION,NOMBRE
12-DCC-02,10-DCC-66,2
12-DCC-02,11-DCC-150,3
12-DCC-03,10-DCC-137,1
12-DCC-06,09-DCC-91,1
12-DCC-06,10-DCC-11,1
12-DCC-06,10-DCC-51,3
12-DCC-08,09-DCC-38,2
12-DCC-09,10-DCC-85,2
12-DCC-100,10-DCC-11,5
12-DCC-100,10-DCC-112,1
12-DCC-101,10-DCC-11,18
12-DCC-101,10-DCC-111,1
12-DCC-101,11-DCC-10,1
12-DCC-101,12-DCC-20,1
12-DCC-103,09-DCC-91,2
12-DCC-103,10-DCC-34,1
12-DCC-104,09-DCC-38,1
12-DCC-104,09-DCC-90,3
12-DCC-104,09-DCC-91,2
12-DCC-104,10-DCC-107,1
12-DCC-104,10-DCC-34,1
12-DCC-104,10-DCC-41,2
12-DCC-104,10-DCC-66,2
12-DCC-104,10-DCC-84,1
12-DCC-104,11-DCC-150,3
12-DCC-104,12-DCC-42,3
12-DCC-107,09-DCC-11,4
12-DCC-107,10-DCC-03,3
12-DCC-107,11-DCC-157,2
12-DCC-107,11-DCC-78,1
12-DCC-107,11-DCC-87,1
12-DCC-107,12-DCC-41,7
12-DCC-107,12-DCC-46,5
12-DCC-108,09-DCC-33,1
12-DCC-108,10-DCC-114,1
12-DCC-108,10-DCC-76,3
12-DCC-109,09-DCC-01,1
12-DCC-109,10-DCC-23,1
12-DCC-11,10-DCC-158,2
12-DCC-11,10-DCC-25,1
12-DCC-110,10-DCC-01,6
12-DCC-110,10-DCC-119,1
12-DCC-110,11-DCC-62,1
12-DCC-111,10-DCC-132,1
12-DCC-111,10-DCC-138,2
12-DCC-111,10-DCC-179,1
12-DCC-111,10-DCC-52,2
12-DCC-111,11-DCC-117,2
12-DCC-112,14-DCC-163,2
12-DCC-112,19-DCC-112,2
12-DCC-113,10-DCC-139,1
12-DCC-113,11-DCC-123,1
12-DCC-113,11-DCC-20,3
12-DCC-116,09-DCC-01,1
12-DCC-116,10-DCC-23,1
12-DCC-12,09-DCC-51,1
12-DCC-12,10-DCC-74,2
12-DCC-122,10-DCC-139,1
12-DCC-122,11-DCC-123,1
12-DCC-122,11-DCC-20,3
12-DCC-125,09-DCC-06,1
12-DCC-125,11-DCC-04,2
12-DCC-125,11-DCC-05,2
12-DCC-125,11-DCC-45,2
12-DCC-125,11-DCC-87,1
12-DCC-125,12-DCC-63,1
12-DCC-127,09-DCC-16,2
12-DCC-127,10-DCC-112,1
12-DCC-127,10-DCC-13,3
12-DCC-127,11-DCC-138,1
12-DCC-127,12-DCC-18,1
12-DCC-129,10-DCC-02,14
12-DCC-129,10-DCC-198,6
12-DCC-129,10-DCC-83,5
12-DCC-129,11-DCC-34,1
12-DCC-130,10-DCC-170,1
12-DCC-132,09-DCC-93,1
12-DCC-132,11-DCC-139,1
12-DCC-132,11-DCC-20,4
12-DCC-133,09-DCC-28,1
12-DCC-133,09-DCC-19,1
12-DCC-133,09-DCC-28,3
12-DCC-133,09-DCC-33,1
12-DCC-133,10-DCC-75,1
12-DCC-133,10-DCC-82,1
12-DCC-133,11-DCC-140,4
12-DCC-133,11-DCC-34,2
12-DCC-134,09-DCC-04,1
12-DCC-134,09-DCC-06,1
12-DCC-134,09-DCC-24,1
12-DCC-134,10-DCC-140,5
12-DCC-134,10-DCC-42,1
12-DCC-135,09-DCC-04,1
12-DCC-135,09-DCC-06,1
12-DCC-135,09-DCC-10,1
12-DCC-135,09-DCC-24,1
12-DCC-135,10-DCC-09,1
12-DCC-135,10-DCC-19,1
12-DCC-136,09-DCC-16,2
12-DCC-136,10-DCC-112,1
12-DCC-136,10-DCC-13,4
12-DCC-136,11-DCC-138,2
12-DCC-137,09-DCC-13,1
12-DCC-137,11-DCC-206,1
12-DCC-137,11-DCC-79,1
12-DCC-140,10-DCC-79,3
12-DCC-141,09-DCC-16,1
12-DCC-141,10-DCC-112,1
12-DCC-141,10-DCC-13,1
12-DCC-141,11-DCC-178,1
12-DCC-141,12-DCC-18,1
12-DCC-142,09-DCC-01,1
12-DCC-142,10-DCC-23,1
12-DCC-144,09-DCC-01,1
12-DCC-144,10-DCC-23,1
12-DCC-15,09-DCC-04,1
12-DCC-15,09-DCC-06,1
12-DCC-15,09-DCC-10,1
12-DCC-15,09-DCC-24,1
12-DCC-150,11-DCC-181,2
12-DCC-153,09-DCC-13,1
12-DCC-153,09-DCC-40,6
12-DCC-153,09-DCC-74,1
12-DCC-153,10-DCC-26,3
12-DCC-153,10-DCC-48,1
12-DCC-153,11-DCC-206,3
12-DCC-153,11-DCC-79,3
12-DCC-154,10-DCC-11,1
12-DCC-154,11-DCC-189,8
12-DCC-156,09-DCC-16,2
12-DCC-156,10-DCC-112,1
12-DCC-156,10-DCC-13,4
12-DCC-156,11-DCC-138,2
12-DCC-157,09-DCC-16,1
12-DCC-157,10-DCC-112,1
12-DCC-157,10-DCC-13,1
12-DCC-157,11-DCC-178,1
12-DCC-157,12-DCC-18,1
12-DCC-160,09-DCC-57,2
12-DCC-160,09-DCC-59,2
12-DCC-160,09-DCC-60,2
12-DCC-160,09-DCC-94,1
12-DCC-160,11-DCC-102,1
12-DCC-161,09-DCC-01,1
12-DCC-161,10-DCC-23,1
12-DCC-162,10-DCC-85,2
12-DCC-162,10-DCC-92,1
12-DCC-163,09-DCC-16,7
12-DCC-163,10-DCC-52,2
12-DCC-163,11-DCC-34,1
12-DCC-17,12-DCC-04,2
12-DCC-176,11-DCC-119,4
12-DCC-176,12-DCC-51,3
12-DCC-178,09-DCC-52,7
12-DCC-178,11-DCC-154,4
12-DCC-178,11-DCC-80,2
12-DCC-179,10-DCC-13,1
12-DCC-179,10-DCC-139,1
12-DCC-179,10-DCC-140,1
12-DCC-179,10-DCC-159,2
12-DCC-179,10-DCC-77,1
12-DCC-179,10-DCC-86,1
12-DCC-179,11-DCC-107,2
12-DCC-18,09-DCC-16,2
12-DCC-18,10-DCC-112,1
12-DCC-18,10-DCC-13,4
12-DCC-18,11-DCC-138,2
12-DCC-181,10-DCC-138,1
12-DCC-181,10-DCC-156,1
12-DCC-181,10-DCC-52,3
12-DCC-181,11-DCC-12,2
12-DCC-181,11-DCC-156,1
12-DCC-181,11-DCC-186,1
12-DCC-183,11-DCC-04,2
12-DCC-183,11-DCC-05,2
12-DCC-183,11-DCC-45,2
12-DCC-183,12-DCC-125,1
12-DCC-183,12-DCC-48,2
12-DCC-184,09-DCC-26,2
12-DCC-184,10-DCC-68,2
12-DCC-185,11-DCC-04,2
12-DCC-185,11-DCC-05,2
12-DCC-185,11-DCC-45,2
12-DCC-185,12-DCC-125,1
12-DCC-185,12-DCC-48,3
12-DCC-19,09-DCC-37,1
12-DCC-19,09-DCC-38,5
12-DCC-19,09-DCC-90,5
12-DCC-19,10-DCC-107,4
12-DCC-19,10-DCC-41,2
12-DCC-19,10-DCC-66,4
12-DCC-19,11-DCC-150,3
12-DCC-19,12-DCC-02,1
12-DCC-20,09-DCC-28,6
12-DCC-20,10-DCC-11,1
12-DCC-20,11-DCC-119,1
12-DCC-20,11-DCC-142,1
12-DCC-20,11-DCC-34,4
12-DCC-20,11-DCC-41,1
12-DCC-26,09-DCC-08,1
12-DCC-26,10-DCC-154,1
12-DCC-26,10-DCC-30,1
12-DCC-26,11-DCC-60,3
12-DCC-26,12-DCC-10,1
12-DCC-28,09-DCC-50,5
12-DCC-28,10-DCC-110,3
12-DCC-28,10-DCC-158,10
12-DCC-28,10-DCC-25,1
12-DCC-32,11-DCC-34,1
12-DCC-36,09-DCC-16,2
12-DCC-36,10-DCC-52,1
12-DCC-36,11-DCC-11,1
12-DCC-36,11-DCC-215,1
12-DCC-41,09-DCC-11,4
12-DCC-41,09-DCC-21,1
12-DCC-41,09-DCC-62,1
12-DCC-41,10-DCC-03,8
12-DCC-41,10-DCC-115,2
12-DCC-41,10-DCC-65,2
12-DCC-41,11-DCC-157,1
12-DCC-41,11-DCC-66,3
12-DCC-41,11-DCC-78,1
12-DCC-41,11-DCC-87,1
12-DCC-42,09-DCC-38,4
12-DCC-42,09-DCC-90,6
12-DCC-42,09-DCC-91,2
12-DCC-42,10-DCC-107,3
12-DCC-42,10-DCC-34,1
12-DCC-42,10-DCC-41,2
12-DCC-42,10-DCC-66,2
12-DCC-42,10-DCC-84,1
12-DCC-42,11-DCC-150,5
12-DCC-46,09-DCC-21,1
12-DCC-46,09-DCC-62,1
12-DCC-46,10-DCC-65,9
12-DCC-46,11-DCC-157,1
12-DCC-46,11-DCC-78,1
12-DCC-46,11-DCC-87,1
12-DCC-48,09-DCC-04,1
12-DCC-48,09-DCC-27,1
12-DCC-48,10-DCC-01,1
12-DCC-48,11-DCC-04,3
12-DCC-48,11-DCC-05,2
12-DCC-48,11-DCC-45,2
12-DCC-49,09-DCC-32,1
12-DCC-49,09-DCC-38,1
12-DCC-49,09-DCC-90,8
12-DCC-49,10-DCC-107,1
12-DCC-49,10-DCC-137,1
12-DCC-49,10-DCC-41,2
12-DCC-49,10-DCC-66,2
12-DCC-49,10-DCC-84,2
12-DCC-49,11-DCC-150,4
12-DCC-49,12-DCC-41,4
12-DCC-51,09-DCC-28,2
12-DCC-51,11-DCC-119,1
12-DCC-51,11-DCC-142,1
12-DCC-51,11-DCC-41,1
12-DCC-53,09-DCC-57,2
12-DCC-53,09-DCC-59,1
12-DCC-53,09-DCC-60,2
12-DCC-53,09-DCC-94,1
12-DCC-53,11-DCC-102,5
12-DCC-57,11-DCC-04,2
12-DCC-57,11-DCC-05,2
12-DCC-57,11-DCC-45,2
12-DCC-57,12-DCC-48,1
12-DCC-58,11-DCC-04,2
12-DCC-58,11-DCC-05,2
12-DCC-58,11-DCC-45,2
12-DCC-58,12-DCC-48,1
12-DCC-59,10-DCC-197,1
12-DCC-59,10-DCC-25,2
12-DCC-59,11-DCC-45,1
12-DCC-63,11-DCC-04,2
12-DCC-63,11-DCC-05,2
12-DCC-63,11-DCC-45,2
12-DCC-63,12-DCC-48,1
12-DCC-65,09-DCC-12,1
12-DCC-65,09-DCC-21,3
12-DCC-65,09-DCC-62,2
12-DCC-65,10-DCC-42,2
12-DCC-65,11-DCC-136,3
12-DCC-65,11-DCC-78,7
12-DCC-66,10-DCC-67,2
12-DCC-68,09-DCC-19,2
12-DCC-68,09-DCC-33,3
12-DCC-68,10-DCC-76,9
12-DCC-72,09-DCC-01,2
12-DCC-72,10-DCC-174,1
12-DCC-72,10-DCC-23,1
12-DCC-73,09-DCC-24,1
12-DCC-73,11-DCC-04,2
12-DCC-73,11-DCC-05,2
12-DCC-73,11-DCC-45,2
12-DCC-73,12-DCC-15,1
12-DCC-73,12-DCC-48,1
12-DCC-75,09-DCC-90,2
12-DCC-75,10-DCC-41,1
12-DCC-75,10-DCC-66,2
12-DCC-75,10-DCC-84,1
12-DCC-75,11-DCC-150,2
12-DCC-75,12-DCC-19,2
12-DCC-75,12-DCC-42,4
12-DCC-82,09-DCC-01,1
12-DCC-82,10-DCC-151,2
12-DCC-82,10-DCC-23,1
12-DCC-82,10-DCC-30,1
12-DCC-82,11-DCC-111,1
12-DCC-82,11-DCC-130,1
12-DCC-82,11-DCC-21,2
12-DCC-82,11-DCC-30,1
12-DCC-82,11-DCC-60,3
12-DCC-82,11-DCC-96,1
12-DCC-83,10-DCC-110,2
12-DCC-83,11-DCC-150,1
12-DCC-84,09-DCC-48,2
12-DCC-84,09-DCC-67,1
12-DCC-84,10-DCC-110,1
12-DCC-84,10-DCC-21,1
12-DCC-84,11-DCC-104,1
12-DCC-84,11-DCC-187,2
12-DCC-90,09-DCC-13,1
12-DCC-90,09-DCC-40,3
12-DCC-90,09-DCC-74,1
12-DCC-90,10-DCC-26,4
12-DCC-92,10-DCC-110,1
12-DCC-92,10-DCC-140,1
12-DCC-92,10-DCC-60,1
12-DCC-92,11-DCC-150,1
12-DCC-92,11-DCC-187,2
12-DCC-93,09-DCC-15,1
12-DCC-93,09-DCC-16,2
12-DCC-93,10-DCC-11,1
12-DCC-93,10-DCC-52,1
12-DCC-93,11-DCC-215,2
12-DCC-95,09-DCC-35,2
12-DCC-95,09-DCC-65,3
12-DCC-95,10-DCC-182,2
12-DCC-95,10-DCC-40,3
12-DCC-95,11-DCC-07,3
12-DCC-95,11-DCC-118,1
12-DCC-98,10-DCC-139,2
12-DCC-98,10-DCC-140,4
12-DCC-98,11-DCC-107,4
12-DEX-03,10-DCC-11,1
13-DCC-02,09-DCC-13,4
13-DCC-02,09-DCC-40,4
13-DCC-02,09-DCC-54,1
13-DCC-02,09-DCC-74,2
13-DCC-02,10-DCC-26,1
13-DCC-02,11-DCC-33,1
13-DCC-06,12-DCC-18,2
13-DCC-08,09-DCC-13,1
13-DCC-08,10-DCC-42,1
13-DCC-08,12-DCC-153,1
13-DCC-10,09-DCC-17,5
13-DCC-10,11-DCC-34,1
13-DCC-100,09-DCC-93,1
13-DCC-100,11-DCC-139,1
13-DCC-100,11-DCC-20,4
13-DCC-101,10-DCC-11,1
13-DCC-102,09-DCC-67,4
13-DCC-102,09-DCC-91,4
13-DCC-102,10-DCC-11,1
13-DCC-102,10-DCC-110,1
13-DCC-102,10-DCC-122,2
13-DCC-102,10-DCC-34,2
13-DCC-102,10-DCC-35,2
13-DCC-102,12-DCC-103,5
13-DCC-102,13-DCC-37,4
13-DCC-105,09-DCC-30,1
13-DCC-105,10-DCC-82,1
13-DCC-105,11-DCC-145,1
13-DCC-105,11-DCC-34,1
13-DCC-106,10-DCC-191,3
13-DCC-109,10-DCC-52,2
13-DCC-11,09-DCC-37,2
13-DCC-11,09-DCC-38,3
13-DCC-11,09-DCC-90,4
13-DCC-11,10-DCC-107,2
13-DCC-11,10-DCC-66,4
13-DCC-11,12-DCC-41,3
13-DCC-11,12-DCC-42,1
13-DCC-110,09-DCC-16,1
13-DCC-110,10-DCC-112,1
13-DCC-110,10-DCC-13,2
13-DCC-110,11-DCC-178,1
13-DCC-110,12-DCC-157,1
13-DCC-110,12-DCC-18,1
13-DCC-111,10-DCC-132,1
13-DCC-111,10-DCC-138,2
13-DCC-111,10-DCC-179,1
13-DCC-111,10-DCC-52,2
13-DCC-111,11-DCC-117,2
13-DCC-111,12-DCC-181,1
13-DCC-111,13-DCC-73,2
13-DCC-112,09-DCC-06,1
13-DCC-112,09-DCC-27,1
13-DCC-112,11-DCC-04,1
13-DCC-112,11-DCC-05,2
13-DCC-112,11-DCC-45,1
13-DCC-112,11-DCC-87,1
13-DCC-112,12-DCC-125,1
13-DCC-112,12-DCC-48,1
13-DCC-112,12-DCC-63,5
13-DCC-112,12-DCC-73,2
13-DCC-114,10-DCC-138,2
13-DCC-114,10-DCC-52,3
13-DCC-114,11-DCC-117,1
13-DCC-114,11-DCC-12,1
13-DCC-114,11-DCC-215,1
13-DCC-114,12-DCC-181,1
13-DCC-114,13-DCC-73,2
13-DCC-116,09-DCC-67,2
13-DCC-116,10-DCC-22,6
13-DCC-116,10-DCC-31,9
13-DCC-116,10-DCC-37,1
13-DCC-116,11-DCC-154,2
13-DCC-116,11-DCC-68,12
13-DCC-116,13-DCC-23,1
13-DCC-12,09-DCC-06,1
13-DCC-12,11-DCC-04,2
13-DCC-12,11-DCC-05,2
13-DCC-12,11-DCC-45,2
13-DCC-12,11-DCC-87,1
13-DCC-12,12-DCC-125,1
13-DCC-12,12-DCC-63,1
13-DCC-126,10-DCC-138,2
13-DCC-126,10-DCC-52,4
13-DCC-126,11-DCC-117,1
13-DCC-126,11-DCC-12,1
13-DCC-126,11-DCC-97,1
13-DCC-126,12-DCC-111,2
13-DCC-126,12-DCC-181,1
13-DCC-126,12-DCC-36,1
13-DCC-126,13-DCC-73,2
13-DCC-127,09-DCC-16,1
13-DCC-127,10-DCC-138,1
13-DCC-127,11-DCC-12,1
13-DCC-127,12-DCC-111,2
13-DCC-127,12-DCC-93,2
13-DCC-13,09-DCC-67,3
13-DCC-130,09-DCC-16,2
13-DCC-132,09-DCC-13,7
13-DCC-132,09-DCC-74,1
13-DCC-132,11-DCC-206,2
13-DCC-132,11-DCC-33,1
13-DCC-132,11-DCC-79,9
13-DCC-132,12-DCC-137,2
13-DCC-132,13-DCC-02,1
13-DCC-133,09-DCC-13,6
13-DCC-133,09-DCC-40,5
13-DCC-133,09-DCC-74,2
13-DCC-133,10-DCC-26,2
13-DCC-133,10-DCC-48,1
13-DCC-133,11-DCC-206,1
13-DCC-133,11-DCC-33,1
13-DCC-133,11-DCC-79,2
13-DCC-133,12-DCC-137,1
13-DCC-133,13-DCC-02,3
13-DCC-133,13-DCC-08,1
13-DCC-134,09-DCC-01,1
13-DCC-134,10-DCC-23,1
13-DCC-135,09-DCC-30,1
13-DCC-135,10-DCC-82,1
13-DCC-135,11-DCC-145,1
13-DCC-135,11-DCC-147,3
13-DCC-135,13-DCC-105,1
13-DCC-135,16-DCC-34,1
13-DCC-137,09-DCC-71,1
13-DCC-137,10-DCC-02,6
13-DCC-137,10-DCC-164,2
13-DCC-137,10-DCC-198,19
13-DCC-137,10-DCC-83,4
13-DCC-137,11-DCC-34,1
13-DCC-137,12-DCC-129,3
13-DCC-137,13-DCC-90,1
13-DCC-143,09-DCC-04,2
13-DCC-143,09-DCC-06,1
13-DCC-143,09-DCC-10,1
13-DCC-143,09-DCC-24,1
13-DCC-143,09-DCC-27,1
13-DCC-143,09-DCC-46,1
13-DCC-144,09-DCC-24,1
13-DCC-144,10-DCC-25,2
13-DCC-144,11-DCC-04,2
13-DCC-144,11-DCC-05,2
13-DCC-144,11-DCC-45,2
13-DCC-144,12-DCC-112,4
13-DCC-144,12-DCC-15,1
13-DCC-144,12-DCC-48,1
13-DCC-144,13-DCC-90,2
13-DCC-145,10-DCC-66,1
13-DCC-145,12-DCC-08,3
13-DCC-145,12-DCC-75,4
13-DCC-146,09-DCC-16,1
13-DCC-146,10-DCC-112,1
13-DCC-146,10-DCC-13,1
13-DCC-146,11-DCC-178,1
13-DCC-146,12-DCC-157,1
13-DCC-146,12-DCC-18,1
13-DCC-146,13-DCC-26,1
13-DCC-146,13-DCC-80,1
13-DCC-148,09-DCC-01,1
13-DCC-148,10-DCC-149,2
13-DCC-148,10-DCC-162,1
13-DCC-148,10-DCC-192,1
13-DCC-148,10-DCC-23,1
13-DCC-148,11-DCC-75,4
13-DCC-150,09-DCC-72,4
13-DCC-150,10-DCC-129,3
13-DCC-150,10-DCC-152,2
13-DCC-150,10-DCC-157,1
13-DCC-150,10-DCC-79,2
13-DCC-150,11-DCC-114,1
13-DCC-150,12-DCC-126,2
13-DCC-150,12-DCC-140,1
13-DCC-150,13-DCC-46,5
13-DCC-151,09-DCC-48,1
13-DCC-151,10-DCC-173,1
13-DCC-151,10-DCC-21,1
13-DCC-151,10-DCC-60,1
13-DCC-151,11-DCC-77,1
13-DCC-156,09-DCC-91,3
13-DCC-156,10-DCC-110,1
13-DCC-156,10-DCC-35,2
13-DCC-156,11-DCC-150,1
13-DCC-156,11-DCC-154,4
13-DCC-156,11-DCC-187,1
13-DCC-156,12-DCC-92,1
13-DCC-157,09-DCC-31,1
13-DCC-157,09-DCC-48,1
13-DCC-157,11-DCC-190,1
13-DCC-162,09-DCC-48,1
13-DCC-162,10-DCC-110,6
13-DCC-162,10-DCC-21,1
13-DCC-162,10-DCC-60,1
13-DCC-162,11-DCC-150,5
13-DCC-162,11-DCC-187,1
13-DCC-162,12-DCC-83,3
13-DCC-162,12-DCC-92,1
13-DCC-162,13-DCC-115,1
13-DCC-162,13-DCC-47,6
13-DCC-162,13-DCC-97,1
13-DCC-162,13-DCC-972,1
13-DCC-164,09-DCC-68,1
13-DCC-164,11-DCC-57,2
13-DCC-164,12-DCC-123,3
13-DCC-169,09-DCC-31,1
13-DCC-169,09-DCC-48,2
13-DCC-169,11-DCC-190,1
13-DCC-169,13-DCC-157,1
13-DCC-170,09-DCC-32,1
13-DCC-170,09-DCC-37,2
13-DCC-170,09-DCC-38,3
13-DCC-170,09-DCC-42,1
13-DCC-170,09-DCC-90,5
13-DCC-170,10-DCC-107,2
13-DCC-170,10-DCC-137,1
13-DCC-170,10-DCC-21,1
13-DCC-170,10-DCC-41,2
13-DCC-170,10-DCC-66,5
13-DCC-170,10-DCC-84,1
13-DCC-170,11-DCC-106,1
13-DCC-170,11-DCC-150,3
13-DCC-170,12-DCC-104,3
13-DCC-170,12-DCC-42,4
13-DCC-170,12-DCC-49,6
13-DCC-170,12-DCC-75,3
13-DCC-170,13-DCC-11,13
13-DCC-170,13-DCC-23,2
13-DCC-171,09-DCC-16,1
13-DCC-171,10-DCC-52,1
13-DCC-171,12-DCC-93,1
13-DCC-172,09-DCC-91,3
13-DCC-172,10-DCC-137,3
13-DCC-172,10-DCC-22,3
13-DCC-172,10-DCC-31,2
13-DCC-172,10-DCC-34,1
13-DCC-172,10-DCC-81,3
13-DCC-172,11-DCC-68,3
13-DCC-172,12-DCC-104,1
13-DCC-172,13-DCC-102,2
13-DCC-174,10-DCC-35,1
13-DCC-174,11-DCC-34,1
13-DCC-174,13-DCC-90,1
13-DCC-177,09-DCC-26,1
13-DCC-177,10-DCC-42,4
13-DCC-177,10-DCC-77,1
13-DCC-177,13-DCC-77,3
13-DCC-180,09-DCC-01,1
13-DCC-180,10-DCC-23,1
13-DCC-182,09-DCC-48,1
13-DCC-19,09-DCC-16,2
13-DCC-19,10-DCC-112,1
13-DCC-19,10-DCC-13,3
13-DCC-19,11-DCC-138,1
13-DCC-19,12-DCC-18,1
13-DCC-191,09-DCC-16,1
13-DCC-191,11-DCC-86,2
13-DCC-194,09-DCC-16,3
13-DCC-194,10-DCC-147,1
13-DCC-194,10-DCC-52,1
13-DCC-194,11-DCC-215,2
13-DCC-198,10-DCC-185,1
13-DCC-198,12-DCC-112,1
13-DCC-199,09-DCC-35,4
13-DCC-199,09-DCC-65,3
13-DCC-199,10-DCC-182,1
13-DCC-199,11-DCC-07,2
13-DCC-199,11-DCC-110,2
13-DCC-199,11-DCC-118,2
13-DCC-199,12-DCC-100,1
13-DCC-199,12-DCC-95,1
13-DCC-20,09-DCC-09,3
13-DCC-20,10-DCC-99,1
13-DCC-23,09-DCC-48,3
13-DCC-23,10-DCC-107,2
13-DCC-23,10-DCC-110,2
13-DCC-23,10-DCC-21,4
13-DCC-23,11-DCC-106,6
13-DCC-23,11-DCC-150,1
13-DCC-23,11-DCC-187,1
13-DCC-23,12-DCC-92,1
13-DCC-26,09-DCC-16,1
13-DCC-26,10-DCC-112,1
13-DCC-26,10-DCC-13,2
13-DCC-26,11-DCC-178,1
13-DCC-26,12-DCC-18,1
13-DCC-28,11-DCC-31,1
13-DCC-29,09-DCC-30,1
13-DCC-31,09-DCC-16,1
13-DCC-31,11-DCC-32,1
13-DCC-34,09-DCC-13,2
13-DCC-34,09-DCC-54,6
13-DCC-34,11-DCC-79,2
13-DCC-34,13-DCC-24,1
13-DCC-37,09-DCC-91,1
13-DCC-37,10-DCC-107,1
13-DCC-37,10-DCC-119,1
13-DCC-37,10-DCC-122,2
13-DCC-37,10-DCC-34,1
13-DCC-37,10-DCC-66,1
13-DCC-37,11-DCC-154,1
13-DCC-37,12-DCC-103,2
13-DCC-40,10-DCC-01,6
13-DCC-40,10-DCC-119,1
13-DCC-40,11-DCC-62,1
13-DCC-40,12-DCC-110,1
13-DCC-41,09-DCC-01,1
13-DCC-41,10-DCC-23,1
13-DCC-42,09-DCC-01,1
13-DCC-42,10-DCC-01,1
13-DCC-42,10-DCC-151,2
13-DCC-42,10-DCC-23,1
13-DCC-42,10-DCC-30,1
13-DCC-42,11-DCC-111,1
13-DCC-42,11-DCC-130,1
13-DCC-42,11-DCC-21,2
13-DCC-42,11-DCC-30,1
13-DCC-42,11-DCC-60,3
13-DCC-42,11-DCC-96,1
13-DCC-42,12-DCC-82,8
13-DCC-43,10-DCC-197,1
13-DCC-43,10-DCC-25,2
13-DCC-43,11-DCC-134,3
13-DCC-43,11-DCC-172,1
13-DCC-43,11-DCC-173,1
13-DCC-43,11-DCC-45,1
13-DCC-44,10-DCC-114,1
13-DCC-46,09-DCC-72,2
13-DCC-46,11-DCC-114,3
13-DCC-47,09-DCC-48,1
13-DCC-47,10-DCC-110,8
13-DCC-47,10-DCC-21,1
13-DCC-47,10-DCC-60,1
13-DCC-47,11-DCC-150,3
13-DCC-47,11-DCC-187,1
13-DCC-47,12-DCC-83,3
13-DCC-47,12-DCC-92,1
13-DCC-49,09-DCC-21,3
13-DCC-49,09-DCC-26,1
13-DCC-49,09-DCC-62,2
13-DCC-49,10-DCC-42,1
13-DCC-49,11-DCC-105,1
13-DCC-49,11-DCC-78,1
13-DCC-49,11-DCC-87,6
13-DCC-56,09-DCC-93,1
13-DCC-56,11-DCC-139,1
13-DCC-56,11-DCC-20,3
13-DCC-57,09-DCC-24,1
13-DCC-57,11-DCC-04,2
13-DCC-57,11-DCC-05,2
13-DCC-57,11-DCC-45,2
13-DCC-57,12-DCC-15,1
13-DCC-57,12-DCC-48,1
13-DCC-59,12-DCC-183,2
13-DCC-63,11-DCC-04,1
13-DCC-63,11-DCC-05,1
13-DCC-63,11-DCC-45,1
13-DCC-63,12-DCC-48,1
13-DCC-63,12-DCC-63,1
13-DCC-64,10-DCC-130,2
13-DCC-64,13-DCC-11,3
13-DCC-68,12-DCC-183,1
13-DCC-69,09-DCC-35,7
13-DCC-69,09-DCC-65,3
13-DCC-69,11-DCC-07,6
13-DCC-69,11-DCC-118,8
13-DCC-69,12-DCC-95,5
13-DCC-70,09-DCC-01,1
13-DCC-70,10-DCC-01,1
13-DCC-70,10-DCC-151,2
13-DCC-70,10-DCC-23,1
13-DCC-70,10-DCC-30,1
13-DCC-70,11-DCC-111,1
13-DCC-70,11-DCC-130,1
13-DCC-70,11-DCC-21,2
13-DCC-70,11-DCC-30,1
13-DCC-70,11-DCC-60,3
13-DCC-70,11-DCC-96,1
13-DCC-70,12-DCC-82,8
13-DCC-70,13-DCC-42,4
13-DCC-71,12-DCC-185,1
13-DCC-73,10-DCC-132,1
13-DCC-73,10-DCC-138,2
13-DCC-73,10-DCC-179,1
13-DCC-73,10-DCC-52,2
13-DCC-73,11-DCC-117,2
13-DCC-75,10-DCC-139,4
13-DCC-75,10-DCC-159,3
13-DCC-75,10-DCC-77,2
13-DCC-75,10-DCC-86,2
13-DCC-75,11-DCC-49,1
13-DCC-75,12-DCC-179,1
13-DCC-77,10-DCC-139,3
13-DCC-77,10-DCC-159,3
13-DCC-77,10-DCC-77,1
13-DCC-77,10-DCC-86,1
13-DCC-78,10-DCC-154,1
13-DCC-80,09-DCC-16,1
13-DCC-80,10-DCC-112,1
13-DCC-80,10-DCC-13,1
13-DCC-80,11-DCC-178,1
13-DCC-80,12-DCC-18,2
13-DCC-81,09-DCC-16,4
13-DCC-81,10-DCC-116,3
13-DCC-81,11-DCC-32,3
13-DCC-84,09-DCC-16,1
13-DCC-84,09-DCC-61,1
13-DCC-84,10-DCC-52,4
13-DCC-84,11-DCC-97,5
13-DCC-87,09-DCC-13,1
13-DCC-87,10-DCC-48,1
13-DCC-87,11-DCC-79,2
13-DCC-87,12-DCC-153,1
13-DCC-87,12-DCC-53,1
13-DCC-87,13-DCC-08,3
13-DCC-88,10-DCC-05,4
13-DCC-88,10-DCC-76,2
13-DCC-88,10-DCC-82,2
13-DCC-88,12-DCC-108,2
13-DCC-88,12-DCC-68,2
13-DCC-90,09-DCC-27,1
13-DCC-90,10-DCC-01,1
13-DCC-90,10-DCC-21,1
13-DCC-90,10-DCC-25,1
13-DCC-90,11-DCC-05,2
13-DCC-90,11-DCC-134,1
13-DCC-90,11-DCC-34,1
13-DCC-90,11-DCC-89,1
13-DCC-90,12-DCC-112,2
13-DCC-90,12-DCC-15,1
13-DCC-90,12-DCC-41,1
13-DCC-90,12-DCC-48,1
